CID.N.10.0,POINT_X.N.19.11,POINT_Y.N.19.11,OUt__1IR_s.N.13.11,OUt__2IR_s.N.13.11,OUt__3IR_s.N.13.11,OUt__4IR_s.N.13.11,OUt__5IR_s.N.13.11,OUt__6IR_s.N.13.11,OUt__7IR_s.N.13.11,OUt__8IR_s.N.13.11,OUt__9IR_s.N.13.11,OUt__10IR_.N.13.11,OUt__11IR_.N.13.11,OUt__12IR_.N.13.11,OUt__13IR_.N.13.11,OUt__14IR_.N.13.11,OUt__15IR_.N.13.11,OUt__16IR_.N.13.11,OUt__17IR_.N.13.11,OUt__18IR_.N.13.11,OUt__19IR_.N.13.11,OUt__20IR_.N.13.11,OUt__21IR_.N.13.11,OUt__22IR_.N.13.11,OUt__23IR_.N.13.11,OUt__24IR_.N.13.11,OUt__25IR_.N.13.11,OUt__26IR_.N.13.11,OUt__27IR_.N.13.11,OUt__28IR_.N.13.11,OUt__29IR_.N.13.11,OUt__30IR_.N.13.11,OUt__31IR_.N.13.11,OUt__32IR_.N.13.11,OUt__33IR_.N.13.11,OUt__34IR_.N.13.11,OUt__35IR_.N.13.11,OUt__36IR_.N.13.11,OUt__37IR_.N.13.11,OUt__38IR_.N.13.11,OUt__39IR_.N.13.11,OUt__40IR_.N.13.11,OUt__41IR_.N.13.11,OUt__42IR_.N.13.11,OUt__43IR_.N.13.11,OUt__44IR_.N.13.11,OUt__45IR_.N.13.11,OUt__46IR_.N.13.11,OUt__47IR_.N.13.11,OUt__48IR_.N.13.11,OUt__49IR_.N.13.11,OUt__50IR_.N.13.11,OUt__51IR_.N.13.11,OUt__52IR_.N.13.11,OUt__53IR_.N.13.11,OUt__54IR_.N.13.11,OUt__55IR_.N.13.11,OUt__56IR_.N.13.11,OUt__57IR_.N.13.11,OUt__58IR_.N.13.11,OUt__59IR_.N.13.11,OUt__60IR_.N.13.11,OUt__61IR_.N.13.11,OUt__62IR_.N.13.11,OUt__63IR_.N.13.11,OUt__64IR_.N.13.11,OUt__65IR_.N.13.11,OUt__66IR_.N.13.11,OUt__67IR_.N.13.11,OUt__68IR_.N.13.11,OUt__69IR_.N.13.11,OUt__70IR_.N.13.11,OUt__71IR_.N.13.11,OUt__72IR_.N.13.11,OUt__73IR_.N.13.11,OUt__74IR_.N.13.11,OUt__75IR_.N.13.11,OUt__76IR_.N.13.11,OUt__77IR_.N.13.11,OUt__78IR_.N.13.11,OUt__79IR_.N.13.11,OUt__80IR_.N.13.11,OUt__81IR_.N.13.11,OUt__82IR_.N.13.11,OUt__83IR_.N.13.11,OUt__84IR_.N.13.11,OUt__85IR_.N.13.11,OUt__86IR_.N.13.11,OUt__87IR_.N.13.11,OUt__88IR_.N.13.11,OUt__89IR_.N.13.11,OUt__90IR_.N.13.11,OUt__91IR_.N.13.11,OUt__92IR_.N.13.11,OUt__93IR_.N.13.11,OUt__94IR_.N.13.11,OUt__95IR_.N.13.11,OUt__96IR_.N.13.11,OUt__97IR_.N.13.11,OUt__98IR_.N.13.11,OUt__99IR_.N.13.11,OUt__100IR.N.13.11,OUt__101IR.N.13.11,OUt__102IR.N.13.11,OUt__103IR.N.13.11,OUt__104IR.N.13.11,OUt__105IR.N.13.11
1,95.4531638726,16.7438681023,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,0.211062,5.6836,0.211062,0.883411,0.883411,4.24156,4.24156,4.24156,4.24156,0.883411,1.80385,1.80385,1.80385,1.80385,1.80385,0.713809,0.713809,0.713809,0.713809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.20080279,16.0293799499,3.62385,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.61846,0.61846,0.61846,0.61846,0.61846,2.25226,2.25226,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0.0738603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.3430355428,16.9234388662,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0.000538544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.2891278411,16.8179084888,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0.0548005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.6431017456,14.7752652683,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.0518824,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0.035653,0
1,96.9570245955,14.0254827873,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0494812,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.104587,0.104587,0.104587,0.104587,0.104587,0.104587,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0.0380783,0
1,95.4655102585,14.4481053521,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,0.163828,4.13824,4.13824,4.13824,0.160708,0.160708,0.160708,0.160708,0.160708,0.160708,0.160708,0.160708,0.160708,0.717831,0.717831,1.60735,1.60735,1.05311,1.05311,1.05311,1.05311,0.908401,0.908401,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0.0188788,0
1,96.0914715363,13.834058829,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0.038462,0
1,94.8421529246,16.317276373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714688,0,0,0,0.438559,0.438559,0.438559,0.438559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.838922775,14.1287291676,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0394549,0.0701856,0.0701856,0.0701856,0.0394308,0.0394308,0.0394308,0.0394308,0.0394308,0.0394308,0.0394308,0.0394308,0.0394308,0.0431427,0.0431427,0.0431427,0.0431427,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0.0383702,0
1,97.0367352413,16.3352840943,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.59901,1.5965,1.5965,1.3386,1.3386,0.803273,0.166039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.7669682976,18.0521602324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.3421857177,15.238710458,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,3.0179,2.97737,2.97737,2.97737,2.97737,2.97737,2.97737,2.97737,2.97737,2.97737,2.97379,2.97379,2.97379,2.97379,2.97379,2.97379,2.97379,2.97379,1.81729,1.81729,1.81729,1.93362,1.99553,1.99553,2.77302,2.69991,2.57506,5.96885,5.64062,5.58077,1.37795,1.37795,1.37795,1.52148,1.52148,1.52148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.7624193323,14.4051330558,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.0860499,0.403154,0.403154,0.403154,0.085801,0.085801,0.085801,0.085801,0.085801,0.085801,0.085801,0.085801,0.085801,1.09274,1.09274,2.15659,2.15659,2.85295,2.85295,2.85295,2.85295,1.14264,1.14264,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0.0787856,0
1,97.1374553786,15.2293336252,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.22894,1.11551,1.11551,0.812031,0.812031,0.812031,0.812031,0.75915,0.75915,0.423702,0.423702,0,0,0.12855,0.12855,0.12855,0.12855,0.12855,0.12855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.8727152141,16.4662919387,0,0,0,0,5.11765,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14037,3.14037,3.14037,3.14037,0,0,1.95067,0,0,0,1.197,1.197,1.197,1.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.6474026212,14.2149548414,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,0.0916522,1.73796,1.73796,1.73796,0.0903598,0.0903598,0.0903598,0.0903598,0.0903598,0.0903598,0.0903598,0.0903598,0.0903598,0.289213,0.289213,0.289213,0.289213,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0.0335452,0
1,95.2534582196,16.2160773315,0,0,0,0,8.47915,0,0,0,0,0,0,0,0,0,0,0,5.71957,0,5.20311,5.20311,8.71285,8.71285,3.50973,3.50973,29.8013,0,0,0,18.2872,18.2872,18.2872,18.2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.3406482833,15.5217578858,7.62788,11.4235,11.4235,11.4235,5.11897,5.11897,5.11897,5.11897,5.11897,5.11897,5.11897,6.2528,6.2528,5.0642,5.0642,1.38793,4.78942,4.78942,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,0.254093,3.22027,3.22027,3.22027,3.22027,3.22027,3.22027,3.22027,3.22027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,97.2067720018,15.5837794607,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.59594,1.1868,1.1868,1.1868,1.1868,0.942429,0.942429,0.794173,0.793798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.213743814,17.3033703399,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.00622418,0.0260517,0.0260517,0.0260517,0.0260517,0.0260517,0.0260517,0.0260517,0.0531951,0.0531951,0.0531951,0.0531951,0.0531951,0.0210501,0.0210501,0.0210501,0.0210501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96.6009643807,17.850538794,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0.0329418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.4914790864,15.8706869527,28.9962,5.06379,5.06379,5.06379,2.30172,2.30172,2.30172,2.30172,2.30172,2.30172,2.30172,6.75,6.75,4.44828,4.61424,4.61424,17.9591,17.9591,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,0.165964,1.12025,1.12025,1.12025,1.12025,1.12025,1.12025,1.12025,1.12025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.7731663164,16.9385423076,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.0513897,0.561246,0.0513897,0.215094,0.215094,0.527961,0.527961,0.527961,0.527961,0.215094,0.439204,0.439204,0.439204,0.439204,0.439204,0.173799,0.173799,0.173799,0.173799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93.7948095953,14.8946724968,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.0535704,0.521193,0.521193,0.521193,0.0532033,0.0532033,0.0532033,0.0532033,0.0532033,0.0532033,0.0532033,0.0532033,0.0532033,0.109686,0.109686,0.109686,0.109686,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0.0370654,0
1,97.3997464948,14.363988918,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0442909,0.0406809,0.0406809,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0425117,0.0425117,0.0425117,0.0425117,0.0425117,0.0425117,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0.0379658,0
1,96.6591951968,14.409729171,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,1.28066,0.798223,0.798223,0.798223,0.798223,0.798223,0.798223,0.798223,0.798223,0.798223,0.798223,0.279081,0.279081,0.279081,0.279081,0.279081,0.279081,0.279081,0.279081,0.0152721,0.0152721,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,4.03505,4.03505,4.03505,4.03505,4.03505,4.03505,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0.0152705,0
1,95.5203435663,17.5635188743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
